Ca,Cs,equilibrium
4.222222222222222,56.56565656565657,Absence of Pure Equilibrium
4.222222222222222,57.57575757575758,Absence of Pure Equilibrium
4.222222222222222,58.58585858585859,Absence of Pure Equilibrium
4.222222222222222,59.5959595959596,Absence of Pure Equilibrium
4.222222222222222,60.60606060606061,Absence of Pure Equilibrium
4.222222222222222,61.61616161616162,Absence of Pure Equilibrium
4.222222222222222,62.62626262626263,Absence of Pure Equilibrium
4.222222222222222,63.63636363636364,Absence of Pure Equilibrium
4.222222222222222,64.64646464646465,Absence of Pure Equilibrium
4.222222222222222,65.65656565656566,Absence of Pure Equilibrium
4.222222222222222,66.66666666666667,Absence of Pure Equilibrium
4.222222222222222,67.67676767676768,Absence of Pure Equilibrium
4.222222222222222,68.68686868686869,Absence of Pure Equilibrium
4.222222222222222,69.6969696969697,Absence of Pure Equilibrium
4.222222222222222,70.70707070707071,Absence of Pure Equilibrium
4.222222222222222,71.71717171717172,Absence of Pure Equilibrium
4.222222222222222,72.72727272727273,Absence of Pure Equilibrium
4.222222222222222,73.73737373737374,Absence of Pure Equilibrium
4.222222222222222,74.74747474747475,Absence of Pure Equilibrium
4.222222222222222,75.75757575757576,Absence of Pure Equilibrium
4.222222222222222,76.76767676767678,Absence of Pure Equilibrium
4.222222222222222,77.77777777777779,Absence of Pure Equilibrium
4.222222222222222,78.7878787878788,Absence of Pure Equilibrium
4.222222222222222,79.7979797979798,Absence of Pure Equilibrium
4.222222222222222,80.80808080808082,Absence of Pure Equilibrium
4.222222222222222,81.81818181818183,Absence of Pure Equilibrium
4.222222222222222,82.82828282828284,Absence of Pure Equilibrium
4.222222222222222,83.83838383838385,Absence of Pure Equilibrium
4.222222222222222,84.84848484848486,Absence of Pure Equilibrium
4.222222222222222,85.85858585858587,Absence of Pure Equilibrium
4.222222222222222,86.86868686868688,Absence of Pure Equilibrium
4.222222222222222,87.87878787878789,Absence of Pure Equilibrium
4.222222222222222,88.8888888888889,Absence of Pure Equilibrium
4.222222222222222,89.89898989898991,Absence of Pure Equilibrium
4.222222222222222,90.90909090909092,Absence of Pure Equilibrium
4.222222222222222,91.91919191919193,Absence of Pure Equilibrium
4.222222222222222,92.92929292929294,Absence of Pure Equilibrium
4.222222222222222,93.93939393939395,Absence of Pure Equilibrium
4.222222222222222,94.94949494949496,Absence of Pure Equilibrium
4.222222222222222,95.95959595959597,Absence of Pure Equilibrium
4.222222222222222,96.96969696969697,Absence of Pure Equilibrium
4.222222222222222,97.97979797979798,Absence of Pure Equilibrium
4.222222222222222,98.98989898989899,Absence of Pure Equilibrium
4.222222222222222,100.0,Absence of Pure Equilibrium
4.444444444444445,0.0,Implement / Accept
4.444444444444445,1.0101010101010102,Implement / Accept
4.444444444444445,2.0202020202020203,Implement / Accept
4.444444444444445,3.0303030303030303,Implement / Accept
4.444444444444445,4.040404040404041,Implement / Accept
4.444444444444445,5.050505050505051,Implement / Accept
4.444444444444445,6.0606060606060606,Implement / Accept
4.444444444444445,7.070707070707071,Implement / Accept
4.444444444444445,8.080808080808081,Implement / Accept
4.444444444444445,9.090909090909092,Implement / Accept
4.444444444444445,10.101010101010102,Implement / Accept
4.444444444444445,11.111111111111112,Implement / Accept
4.444444444444445,12.121212121212121,Implement / Accept
4.444444444444445,13.131313131313131,Implement / Accept
4.444444444444445,14.141414141414142,Implement / Accept
4.444444444444445,15.151515151515152,Implement / Accept
4.444444444444445,16.161616161616163,Implement / Accept
4.444444444444445,17.171717171717173,Implement / Accept
4.444444444444445,18.181818181818183,Implement / Accept
4.444444444444445,19.191919191919194,Implement / Accept
4.444444444444445,20.202020202020204,Implement / Accept
4.444444444444445,21.212121212121215,Implement / Accept
4.444444444444445,22.222222222222225,Implement / Accept
4.444444444444445,23.232323232323235,Implement / Accept
4.444444444444445,24.242424242424242,Implement / Accept
4.444444444444445,25.252525252525253,Implement / Accept
4.444444444444445,26.262626262626263,Implement / Accept
4.444444444444445,27.272727272727273,Implement / Accept
4.444444444444445,28.282828282828284,Implement / Accept
4.444444444444445,29.292929292929294,Implement / Accept
4.444444444444445,30.303030303030305,Implement / Accept
4.444444444444445,31.313131313131315,Implement / Accept
4.444444444444445,32.323232323232325,Implement / Accept
4.444444444444445,33.333333333333336,Implement / Accept
4.444444444444445,34.343434343434346,Implement / Accept
4.444444444444445,35.35353535353536,Implement / Accept
4.444444444444445,36.36363636363637,Implement / Accept
4.444444444444445,37.37373737373738,Implement / Accept
4.444444444444445,38.38383838383839,Implement / Accept
4.444444444444445,39.3939393939394,Implement / Accept
4.444444444444445,40.40404040404041,Implement / Accept
4.444444444444445,41.41414141414142,Implement / Accept
4.444444444444445,42.42424242424243,Implement / Accept
4.444444444444445,43.43434343434344,Implement / Accept
4.444444444444445,44.44444444444445,Implement / Accept
4.444444444444445,45.45454545454546,Implement / Accept
4.444444444444445,46.46464646464647,Implement / Accept
4.444444444444445,47.47474747474748,Implement / Accept
4.444444444444445,48.484848484848484,Implement / Accept
4.444444444444445,49.494949494949495,Implement / Accept
4.444444444444445,50.505050505050505,Implement / Accept
4.444444444444445,51.515151515151516,Implement / Accept
4.444444444444445,52.525252525252526,Implement / Accept
4.444444444444445,53.535353535353536,Implement / Accept
4.444444444444445,54.54545454545455,Implement / Accept
4.444444444444445,55.55555555555556,Implement / Accept
4.444444444444445,56.56565656565657,Implement / Accept
4.444444444444445,57.57575757575758,Implement / Accept
4.444444444444445,58.58585858585859,Implement / Accept
4.444444444444445,59.5959595959596,Implement / Accept
4.444444444444445,60.60606060606061,Implement / Accept
4.444444444444445,61.61616161616162,Implement / Accept
4.444444444444445,62.62626262626263,Implement / Accept
4.444444444444445,63.63636363636364,Implement / Accept
4.444444444444445,64.64646464646465,Implement / Accept
4.444444444444445,65.65656565656566,Implement / Accept
4.444444444444445,66.66666666666667,Implement / Accept
4.444444444444445,67.67676767676768,Implement / Accept
4.444444444444445,68.68686868686869,Implement / Accept
4.444444444444445,69.6969696969697,Implement / Accept
4.444444444444445,70.70707070707071,Implement / Accept
4.444444444444445,71.71717171717172,Implement / Accept
4.444444444444445,72.72727272727273,Implement / Accept
4.444444444444445,73.73737373737374,Implement / Accept
4.444444444444445,74.74747474747475,Implement / Accept
4.444444444444445,75.75757575757576,Implement / Accept
4.444444444444445,76.76767676767678,Implement / Accept
4.444444444444445,77.77777777777779,Implement / Accept
4.444444444444445,78.7878787878788,Implement / Accept
4.444444444444445,79.7979797979798,Implement / Accept
4.444444444444445,80.80808080808082,Implement / Accept
4.444444444444445,81.81818181818183,Implement / Accept
4.444444444444445,82.82828282828284,Implement / Accept
4.444444444444445,83.83838383838385,Implement / Accept
4.444444444444445,84.84848484848486,Implement / Accept
4.444444444444445,85.85858585858587,Implement / Accept
4.444444444444445,86.86868686868688,Implement / Accept
4.444444444444445,87.87878787878789,Implement / Accept
4.444444444444445,88.8888888888889,Implement / Accept
4.444444444444445,89.89898989898991,Implement / Accept
4.444444444444445,90.90909090909092,Implement / Accept
4.444444444444445,91.91919191919193,Implement / Accept
4.444444444444445,92.92929292929294,Implement / Accept
4.444444444444445,93.93939393939395,Implement / Accept
4.444444444444445,94.94949494949496,Implement / Accept
4.444444444444445,95.95959595959597,Implement / Accept
4.444444444444445,96.96969696969697,Implement / Accept
4.444444444444445,97.97979797979798,Implement / Accept
4.444444444444445,98.98989898989899,Implement / Accept
4.444444444444445,100.0,Implement / Accept
4.666666666666666,0.0,Implement / Accept
4.666666666666666,1.0101010101010102,Implement / Accept
4.666666666666666,2.0202020202020203,Implement / Accept
4.666666666666666,3.0303030303030303,Implement / Accept
4.666666666666666,4.040404040404041,Implement / Accept
4.666666666666666,5.050505050505051,Implement / Accept
4.666666666666666,6.0606060606060606,Implement / Accept
4.666666666666666,7.070707070707071,Implement / Accept
4.666666666666666,8.080808080808081,Implement / Accept
4.666666666666666,9.090909090909092,Implement / Accept
4.666666666666666,10.101010101010102,Implement / Accept
4.666666666666666,11.111111111111112,Implement / Accept
4.666666666666666,12.121212121212121,Implement / Accept
4.666666666666666,13.131313131313131,Implement / Accept
